Date,Open,High,Low,Close,Volume,Adj Close,Returns
19-11-2015,1336,1343.9,1328.4,1332.85,175300,1317.95,-0.001092009
20-11-2015,1333,1349.45,1331.2,1339.75,299400,1324.77,0.00516136
23-11-2015,1340,1346.5,1335.65,1343.6,173200,1328.58,0.002871843
24-11-2015,1343.8,1359.3,1337,1341.5,288900,1326.51,-0.001559269
26-11-2015,1347.9,1360,1328.25,1355.95,208400,1340.79,0.010707559
27-11-2015,1357.3,1365.4,1340.2,1353.2,118200,1338.07,-0.002030715
30-11-2015,1356.9,1359.5,1340,1345,319100,1329.97,-0.006071892
01-12-2015,1349,1364.25,1347.15,1357.9,146500,1342.72,0.009541022
02-12-2015,1362.5,1373.15,1355,1359.85,152600,1344.65,0.001436349
03-12-2015,1356,1363.3,1348.35,1350.1,159800,1335.01,-0.007194974
04-12-2015,1340,1342.65,1332.3,1334.85,228400,1319.93,-0.011360078
07-12-2015,1336.45,1355.95,1335.5,1353.45,150300,1338.32,0.013836391
08-12-2015,1348.7,1351.05,1332.6,1339.2,143400,1324.23,-0.010583938
09-12-2015,1340,1340.05,1307.9,1313.75,231600,1299.07,-0.019182535
10-12-2015,1316,1330,1305.4,1324.45,184500,1309.65,0.008111302
11-12-2015,1325.5,1343,1310.85,1319.4,287300,1304.65,-0.00382512
14-12-2015,1315,1345,1312,1341.8,107700,1326.8,0.016835223
15-12-2015,1343.25,1344.95,1325.75,1337.65,107600,1322.7,-0.003094926
16-12-2015,1349.5,1354.95,1338,1349.1,195000,1334.02,0.008521838
17-12-2015,1351.9,1364.8,1349.95,1356.2,166000,1341.04,0.005248492
18-12-2015,1354.9,1359,1338.25,1349,288600,1333.92,-0.005323457
21-12-2015,1346.1,1357,1343.1,1353,113000,1337.88,0.002964296
22-12-2015,1349.5,1359.6,1341.9,1348.9,115800,1333.82,-0.003039266
23-12-2015,1356.7,1360.1,1338.15,1342.05,112900,1327.05,-0.005088572
24-12-2015,1347.75,1354.9,1340,1344.15,128600,1329.13,0.001566159
28-12-2015,1345,1353,1326.3,1330.85,167100,1315.97,-0.009950557
29-12-2015,1334.8,1354,1328.2,1350.45,163600,1335.36,0.014626882
30-12-2015,1349,1359.5,1345,1349.8,83400,1334.71,-0.000486879
31-12-2015,1345,1370,1344.3,1360.65,245300,1345.44,0.008007057
01-01-2016,1362,1380.4,1360,1373.65,161900,1358.3,0.009512821
04-01-2016,1368.4,1378.2,1332,1344,158200,1328.98,-0.021822187
05-01-2016,1345,1355.5,1338.8,1341.3,126300,1326.31,-0.00201108
06-01-2016,1348,1348,1317.75,1320.35,316200,1305.59,-0.015745604
07-01-2016,1317.75,1318.5,1293,1300.5,301000,1285.96,-0.015149525
08-01-2016,1302.9,1308.4,1275,1295.8,161700,1281.32,-0.003614725
11-01-2016,1287.8,1303,1272.2,1297.55,142600,1283.05,0.001349259
12-01-2016,1295.25,1301,1275,1280.4,105900,1266.09,-0.013306645
13-01-2016,1290,1294,1266.5,1281.95,166500,1267.62,0.001207715
14-01-2016,1270,1277.7,1259.1,1269.05,124000,1254.87,-0.010109145
15-01-2016,1275,1275,1223.25,1229.6,141300,1215.86,-0.031580336
18-01-2016,1232.5,1241,1212.3,1224.25,156600,1210.57,-0.004360322
19-01-2016,1230,1246,1222.5,1235.3,176600,1221.49,0.008980102
20-01-2016,1218.9,1229,1205,1212.25,156300,1198.7,-0.018833789
21-01-2016,1225,1236.95,1211.25,1228.45,209200,1214.72,0.013275961
22-01-2016,1239.95,1256.65,1230.05,1241,123200,1227.13,0.010164512
25-01-2016,1250,1263.5,1241.05,1245,124500,1231.08,0.003213723
27-01-2016,1249,1250,1228,1230.35,112800,1216.6,-0.01183175
28-01-2016,1232.4,1234.9,1208,1214.95,134500,1201.37,-0.012597511
29-01-2016,1220.1,1253.5,1216.05,1240.05,254400,1226.19,0.020449229
01-02-2016,1245,1278.9,1240.3,1271.85,210900,1257.63,0.025317196
02-02-2016,1266.8,1283,1253.05,1261.35,204600,1247.25,-0.00828787
03-02-2016,1244,1279,1241.45,1248.95,191000,1234.99,-0.009878255
04-02-2016,1255.25,1277.4,1253.2,1270.4,205900,1256.2,0.017028418
05-02-2016,1267.05,1286,1259.05,1271.4,231300,1257.19,0.000787781
08-02-2016,1271,1309.75,1270.15,1280.6,218500,1266.29,0.007212294
09-02-2016,1271,1292.85,1270,1279.1,148600,1264.8,-0.001177359
10-02-2016,1270,1278.25,1250.05,1265.85,256800,1251.7,-0.01041138
11-02-2016,1250,1264.7,1225.5,1234,231500,1220.21,-0.025479652
12-02-2016,1234.2,1242.65,1199.1,1221.05,212000,1207.4,-0.010553688
15-02-2016,1230,1268.7,1228.35,1256.55,130800,1242.5,0.028656192
16-02-2016,1265,1273.1,1225,1227.8,144700,1214.08,-0.023138891
17-02-2016,1222.8,1233.5,1204,1226.05,165000,1212.35,-0.001425963
18-02-2016,1235,1265.65,1231.6,1262.35,194700,1248.24,0.029173934
19-02-2016,1259.8,1280.9,1248.4,1278,160500,1263.72,0.012325193
22-02-2016,1274.5,1287.3,1267.65,1281.5,122500,1273.15,0.007434392
23-02-2016,1271.1,1282,1240.65,1243.9,137800,1235.8,-0.029775611
24-02-2016,1239,1245.25,1225.8,1233.15,122500,1225.12,-0.008679735
25-02-2016,1231.4,1234.8,1196,1199.85,208200,1192.03,-0.027381062
26-02-2016,1210.3,1210.35,1182.15,1190.9,224200,1183.14,-0.007485815
29-02-2016,1189,1206.9,1174,1193.9,199000,1186.12,0.002515555
01-03-2016,1199,1243.35,1195,1232.9,150700,1224.87,0.03214724
02-03-2016,1240,1259.8,1233.9,1243.25,140800,1235.15,0.008357704
03-03-2016,1245.7,1259.8,1233,1254.15,226000,1245.98,0.008729949
04-03-2016,1255,1256,1232,1239.35,189300,1231.28,-0.01186809
08-03-2016,1239.1,1254.95,1231.1,1241.15,151700,1233.07,0.001452716
09-03-2016,1237.3,1249.7,1233.25,1243.75,304600,1235.65,0.002090153
10-03-2016,1248,1250,1226.1,1230.35,157700,1222.34,-0.010830093
11-03-2016,1225,1238,1218,1226.75,227400,1218.76,-0.002933106
14-03-2016,1231.3,1239,1230,1235.8,199900,1227.75,0.007349278
15-03-2016,1236,1244.85,1231.3,1240.1,252700,1232.02,0.003471873
16-03-2016,1240.4,1247.5,1228.05,1236.15,133400,1228.1,-0.003186839
17-03-2016,1243.9,1284.3,1243.9,1273.7,661500,1265.4,0.029920018
18-03-2016,1280.1,1340.3,1280,1337.2,937500,1328.49,0.048654681
21-03-2016,1344.35,1378,1338,1374.35,642600,1365.4,0.027404467
22-03-2016,1374,1374,1352,1365.5,274000,1356.61,-0.006458485
23-03-2016,1368,1400,1358.1,1372.65,348700,1363.71,0.005219986
28-03-2016,1372.65,1392,1355.2,1377.55,361200,1368.58,0.003564779
29-03-2016,1367.05,1388,1353.1,1366.05,306600,1357.15,-0.008386793
30-03-2016,1373,1392,1371.1,1385.7,283700,1376.67,0.014280627
31-03-2016,1395,1395,1362.2,1381.9,593800,1372.9,-0.002742249
01-04-2016,1371.25,1417,1371.25,1413.8,353000,1404.59,0.022820154
04-04-2016,1409.95,1424.25,1397,1412.1,304000,1402.9,-0.001203923
05-04-2016,1405,1415,1387,1390.75,245600,1381.69,-0.015234135
06-04-2016,1395,1433.5,1392,1427.7,395500,1418.4,0.026222088
07-04-2016,1425,1434,1411.2,1417.55,188700,1408.32,-0.007131971
08-04-2016,1414,1448.85,1411.9,1441.85,385800,1432.46,0.016995741
11-04-2016,1447.5,1449.95,1425.5,1447.15,182700,1437.72,0.003665279
12-04-2016,1448.9,1452.5,1430.05,1448.7,227400,1439.26,0.001070567
13-04-2016,1451.35,1475,1450.75,1469.95,357900,1460.38,0.014567583
18-04-2016,1465.1,1469,1437.2,1464.15,291000,1454.61,-0.003958852
20-04-2016,1468.1,1481.5,1460.25,1467.65,300300,1458.09,0.002389537
21-04-2016,1482.5,1482.5,1428,1433.3,182400,1423.96,-0.023685637
22-04-2016,1430,1432.5,1410.75,1414.15,277100,1404.94,-0.013447125
25-04-2016,1424,1429.6,1406,1422.9,164600,1413.63,0.006166267
26-04-2016,1430,1434.8,1421.2,1426.9,183700,1417.61,0.002811491
27-04-2016,1428.85,1445.6,1419,1429.55,139800,1420.24,0.001853516
28-04-2016,1422.1,1451,1408,1437.85,805300,1428.48,0.00578507
29-04-2016,1450.8,1459,1428.9,1443.15,283000,1433.75,0.003682448
02-05-2016,1442,1446.45,1416.15,1420.55,205900,1411.3,-0.015782124
03-05-2016,1430,1445,1413.7,1420.15,218000,1410.9,-0.000283467
04-05-2016,1414,1420,1398.2,1403.7,191100,1394.56,-0.011648845
05-05-2016,1395.8,1407.8,1379.3,1394.85,216400,1385.76,-0.006330228
06-05-2016,1389,1445,1388.3,1425.45,294400,1416.17,0.021707319
09-05-2016,1432.5,1451.9,1428.4,1439.75,182800,1430.37,0.009977108
10-05-2016,1438,1465.95,1425.5,1463.35,257500,1453.82,0.016261423
11-05-2016,1457,1472.4,1441.5,1467.25,311700,1457.69,0.002658416
12-05-2016,1460,1475,1456.1,1462.4,127200,1452.87,-0.00331208
13-05-2016,1451.1,1462.95,1441,1457.1,191400,1447.61,-0.00362699
16-05-2016,1452.3,1462,1442.6,1458.2,95200,1448.7,0.000752682
17-05-2016,1468,1468,1440.05,1449.4,136200,1439.96,-0.006051267
18-05-2016,1442.5,1442.5,1428.5,1434.05,142400,1424.71,-0.010647051
19-05-2016,1435,1438,1403,1409.85,123600,1400.67,-0.017017591
20-05-2016,1415,1418.85,1390.15,1393.45,132700,1384.37,-0.011705531
23-05-2016,1393.25,1428,1390,1418,321500,1408.76,0.017464722
24-05-2016,1418.05,1450,1412.6,1446.15,219300,1436.73,0.019659813
25-05-2016,1456,1489.4,1452.75,1475.05,406100,1465.44,0.019785841
26-05-2016,1485,1508,1474.75,1504.05,316300,1494.25,0.01946887
27-05-2016,1509,1533.3,1502,1522.95,433400,1513.03,0.012489854
30-05-2016,1530,1546,1525.05,1537.15,609100,1527.14,0.009282442
31-05-2016,1535.05,1546.5,1521.5,1529.05,447200,1519.09,-0.005285234
01-06-2016,1535,1559.95,1528,1552.4,741800,1542.29,0.015156854
02-06-2016,1552.4,1558,1537.1,1546.3,204800,1536.23,-0.003936962
03-06-2016,1553.5,1564,1533.6,1540,765100,1529.97,-0.004083236
06-06-2016,1542,1544.5,1532,1534.7,406700,1524.7,-0.003450458
07-06-2016,1526.15,1555.9,1526.15,1540.45,350800,1530.42,0.003744538
08-06-2016,1545,1550,1532.15,1546.75,369700,1536.68,0.004082038
09-06-2016,1547.5,1555,1528,1533,425200,1523.02,-0.008929039
10-06-2016,1530,1559.95,1530,1555.65,683500,1545.52,0.014665217
13-06-2016,1548,1551.8,1537,1546.8,385700,1536.73,-0.005703641
14-06-2016,1550,1552.85,1536.2,1539.95,123800,1529.92,-0.004441336
15-06-2016,1542.05,1564.65,1538.05,1560.15,169200,1549.99,0.013033033
16-06-2016,1559.9,1571.4,1535.55,1544.95,246400,1534.89,-0.009789762
17-06-2016,1555,1559.4,1544.6,1555.4,159000,1545.27,0.006739935
20-06-2016,1538.4,1574.05,1538.4,1570.15,189100,1559.92,0.009435886
21-06-2016,1573,1576.85,1553.5,1559,132100,1548.85,-0.007121818
22-06-2016,1565,1575,1558.55,1571.05,262000,1560.82,0.007698604
23-06-2016,1571,1579.7,1566,1571.6,203500,1561.36,0.000345912
24-06-2016,1550,1575.95,1522,1568.1,454000,1557.89,-0.002224895
27-06-2016,1567,1614,1564.85,1601,436900,1590.57,0.020760101
28-06-2016,1608.2,1610.35,1585,1598.4,220500,1587.99,-0.001623377
29-06-2016,1617,1617,1591.65,1598.95,566600,1588.54,0.00034629
30-06-2016,1601.5,1624.95,1595.15,1616.05,434600,1605.52,0.010632336
